ID,Region,Territory,"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Bureaucratic_Code,Account_Created_Date,Source ,Billing_Country,Account_Name,Opportunity_Name,Opportunity_ID,Sales_Contract_No,Account_Owner,Opportunity_Owner,Account_Type,Opportunity_Type,Quote_Type,Delivery_Terms,Opportunity_Created_Date,Brand,Product_Type,Size,Product_Category_B,Price,Currency,Last_Activity,Quote_Expiry_Date,Last_Modified_Date,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),Planned_Delivery_Start_Date,Planned_Delivery_End_Date,Month,Delivery_Quarter,Delivery_Year,Actual_Delivery_Date,TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount_Currency,Total_Taxable_Amount,Prod_Category_A
10982,APAC,Singapore,0,0,0,0,0,Bureaucratic_Code_4,9/16/2016,None,Singapore,Account_Name_1931,Opportunity_Name_949,12167,6376,Person_Name_21,Person_Name_21,Account_Type_2,Opportunity_Type_8,Non Binding,Delivery_Terms_6,4/4/2019,None,None,None,None,None,None,NaT,NaT,4/5/2019,Person_Name_21,Product_Family_132,Product_Name_231,USD,0.34,USD,0.34,4/4/2019,4/4/2019,2019 - 4,Q2,2019,NaT,0,USD,4930,USD,14790,Prod_Category_A_None
10988,APAC,Singapore,0,0,0,0,0,Bureaucratic_Code_4,9/16/2016,None,Singapore,Account_Name_1931,Opportunity_Name_949,12167,6376,Person_Name_21,Person_Name_21,Account_Type_2,Opportunity_Type_8,Non Binding,Delivery_Terms_6,4/4/2019,None,None,None,None,None,None,NaT,NaT,4/5/2019,Person_Name_21,Product_Family_132,Product_Name_231,USD,0.34,USD,0.34,4/4/2019,4/30/2019,2019 - 4,Q2,2019,NaT,0,USD,9860,USD,14790,Prod_Category_A_None
7594,Americas,Central US,1,1,1,1,0,Bureaucratic_Code_4,2/8/2017,None,United States,Account_Name_1309,Opportunity_Name_7505,12168,None,Person_Name_45,Person_Name_45,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_4,4/4/2019,None,None,None,None,None,None,NaT,NaT,4/6/2019,Person_Name_57,Product_Family_223,Product_Name_482,USD,0.395,USD,0.395,1/1/2020,NaT,2020 - 1,Q1,2020,NaT,22,USD,8635687.5,USD,8635687.5,Prod_Category_A_None
11124,Americas,Central US,0,0,0,0,0,Bureaucratic_Code_4,2/5/2019,None,United States,Account_Name_409,Opportunity_Name_3777,12169,6383,Person_Name_45,Person_Name_45,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_6,4/4/2019,None,None,None,None,None,None,NaT,NaT,4/5/2019,Person_Name_45,Product_Family_216,Product_Name_459,USD,0.43,USD,0.43,4/26/2019,NaT,2019 - 4,Q2,2019,NaT,0,USD,76325,USD,76325,Prod_Category_A_None
20978,EMEA,Austria,0,0,0,0,0,Bureaucratic_Code_4,7/4/2014,Source_9,Austria,Account_Name_1714,Opportunity_Name_11202,12170,6347,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_2,4/4/2019,None,None,None,None,None,None,NaT,NaT,4/4/2019,Person_Name_13,Product_Family_140,Product_Name_241,EUR,0.275,USD,0.31105,4/8/2019,4/12/2019,2019 - 4,Q2,2019,NaT,0,EUR,63277.5,EUR,63277.5,Prod_Category_A_None
16347,EMEA,Germany,0,0,0,0,0,Bureaucratic_Code_4,7/27/2013,None,Germany,Account_Name_1994,Opportunity_Name_12191,12171,6348,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_2,4/4/2019,None,None,None,None,None,None,NaT,4/12/2019,4/4/2019,Person_Name_13,Product_Family_167,Product_Name_315,EUR,0.32,USD,0.36195,4/15/2019,4/19/2019,2019 - 4,Q2,2019,NaT,0,EUR,78624,EUR,78624,Prod_Category_A_None
6874,APAC,Australia,0,0,0,0,0,Bureaucratic_Code_1,8/22/2018,Source_13,Australia,Account_Name_1613,Opportunity_Name_10816,12172,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_1,4/4/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_43,Product_Family_213,Product_Name_447,USD,0.32,USD,0.32,3/31/2019,12/31/2019,2019 - 3,Q1,2019,NaT,0,USD,81312,USD,81312,Prod_Category_A_None
9179,APAC,Australia,0,0,0,0,0,Bureaucratic_Code_1,2/20/2017,Source_7,Australia,Account_Name_266,Opportunity_Name_2886,12173,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_1,4/4/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_43,Product_Family_167,Product_Name_315,USD,0.36,USD,0.36,3/31/2019,12/31/2019,2019 - 3,Q1,2019,NaT,0,USD,64864.8,USD,147420,Prod_Category_A_None
9184,APAC,Australia,0,0,0,0,0,Bureaucratic_Code_1,2/20/2017,Source_7,Australia,Account_Name_266,Opportunity_Name_2886,12173,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_1,4/4/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_43,Product_Family_167,Product_Name_315,USD,0.36,USD,0.36,3/31/2019,12/31/2019,2019 - 3,Q1,2019,NaT,0,USD,82555.2,USD,147420,Prod_Category_A_None
23890,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/23/2015,None,Germany,Account_Name_921,Opportunity_Name_7344,12174,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/4/2019,None,None,None,None,None,None,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_139,Product_Name_242,EUR,0.265,USD,0.29974,4/15/2019,6/28/2019,2019 - 4,Q2,2019,NaT,1,EUR,164636.55,EUR,164636.55,Prod_Category_A_None
18284,EMEA,Germany,1,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Source_9,Germany,Account_Name_533,Opportunity_Name_4348,12175,6365,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_2,4/4/2019,None,None,None,None,None,None,NaT,NaT,4/4/2019,Person_Name_13,Product_Family_171,Product_Name_332,EUR,0.32,USD,0.36195,4/29/2019,5/3/2019,2019 - 4,Q2,2019,NaT,0,EUR,159744,EUR,159744,Prod_Category_A_None
12285,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,4/4/2019,None,Sri Lanka,Account_Name_748,Opportunity_Name_5171,12176,None,Person_Name_49,Person_Name_49,Account_Type_2,Opportunity_Type_8,Non Binding,Delivery_Terms_1,4/4/2019,None,None,None,None,None,None,NaT,4/19/2019,4/15/2019,Person_Name_49,Product_Family_223,Product_Name_484,USD,0.31,USD,0.31,5/1/2019,5/31/2019,2019 - 5,Q2,2019,NaT,0,USD,84397.5,USD,84397.5,Prod_Category_A_None
19022,APAC,Thailand,0,0,0,0,0,Bureaucratic_Code_4,7/28/2013,None,Thailand,Account_Name_781,Opportunity_Name_11256,12177,6458,Person_Name_54,Person_Name_54,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_1,4/4/2019,None,None,None,None,None,None,NaT,5/2/2019,4/17/2019,Person_Name_54,Product_Family_29,Product_Name_29,USD,nan,USD,nan,4/22/2019,4/22/2019,2019 - 4,Q2,2019,NaT,0,USD,150,USD,1978.5,Prod_Category_A_None
19025,APAC,Thailand,0,0,0,0,0,Bureaucratic_Code_4,7/28/2013,None,Thailand,Account_Name_781,Opportunity_Name_11256,12177,6458,Person_Name_54,Person_Name_54,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_1,4/4/2019,None,None,None,None,None,None,NaT,5/2/2019,4/17/2019,Person_Name_54,Product_Family_208,Product_Name_439,USD,0.53,USD,0.53,4/22/2019,4/22/2019,2019 - 4,Q2,2019,NaT,0,USD,1828.5,USD,1978.5,Prod_Category_A_None
13275,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,3/29/2016,Source_3,India,Account_Name_1906,Opportunity_Name_12963,12178,None,Person_Name_60,Person_Name_60,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,4/4/2019,None,None,None,None,None,None,NaT,5/31/2019,4/4/2019,Person_Name_60,Product_Family_213,Product_Name_443,USD,0.285,USD,0.285,6/1/2019,6/30/2019,2019 - 6,Q2,2019,NaT,1,USD,148827,USD,148827,Prod_Category_A_None
18835,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,1/28/2014,Source_4,India,Account_Name_1893,Opportunity_Name_11858,12179,None,Person_Name_60,Person_Name_60,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,4/4/2019,None,None,None,None,None,None,NaT,5/15/2019,4/4/2019,Person_Name_60,Product_Family_213,Product_Name_447,USD,0.275,USD,0.275,5/1/2019,5/31/2019,2019 - 5,Q2,2019,NaT,0,USD,69877.5,USD,69877.5,Prod_Category_A_None
17761,EMEA,Germany,1,0,0,0,0,Bureaucratic_Code_5,10/29/2013,None,Germany,Account_Name_1313,Opportunity_Name_7226,12180,None,Person_Name_4,Person_Name_4,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/4/2019,None,None,None,None,None,None,NaT,4/18/2019,4/16/2019,Person_Name_23,Product_Family_132,Product_Name_228,EUR,0.265,USD,0.29974,11/4/2019,11/8/2019,2019 - 11,Q4,2019,NaT,2,EUR,397468.2,EUR,397468.2,Prod_Category_A_None
6795,APAC,Thailand,0,0,0,0,0,Bureaucratic_Code_4,7/14/2017,Source_7,Thailand,Account_Name_597,Opportunity_Name_1413,12181,None,Person_Name_54,Person_Name_54,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,4/4/2019,None,None,None,None,None,None,NaT,5/1/2019,4/12/2019,Person_Name_54,Product_Family_224,Product_Name_485,USD,0.31,USD,0.31,4/29/2019,4/29/2019,2019 - 4,Q2,2019,NaT,1,USD,159383.4,USD,159383.4,Prod_Category_A_None
12311,Americas,NW America,1,1,0,0,0,Bureaucratic_Code_0,4/14/2017,None,United States,Account_Name_1971,Opportunity_Name_8278,12182,6405,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/4/2019,None,None,None,None,None,None,NaT,6/28/2019,4/9/2019,Person_Name_33,Product_Family_224,Product_Name_486,USD,0.38,USD,0.38,12/20/2019,12/20/2019,2019 - 12,Q4,2019,NaT,2,USD,838675.2,USD,10055826,Prod_Category_A_None
12316,Americas,NW America,1,1,0,0,0,Bureaucratic_Code_0,4/14/2017,None,United States,Account_Name_1971,Opportunity_Name_8278,12182,6405,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/4/2019,None,None,None,None,None,None,NaT,6/28/2019,4/9/2019,Person_Name_33,Product_Family_223,Product_Name_483,USD,0.38,USD,0.38,12/6/2019,12/6/2019,2019 - 12,Q4,2019,NaT,9,USD,3310560,USD,10055826,Prod_Category_A_None
12322,Americas,NW America,1,1,0,0,0,Bureaucratic_Code_0,4/14/2017,None,United States,Account_Name_1971,Opportunity_Name_8278,12182,6405,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/4/2019,None,None,None,None,None,None,NaT,6/28/2019,4/9/2019,Person_Name_33,Product_Family_221,Product_Name_476,USD,0.38,USD,0.38,11/22/2019,11/22/2019,2019 - 11,Q4,2019,NaT,8,USD,2960192.4,USD,10055826,Prod_Category_A_None
12327,Americas,NW America,1,1,0,0,0,Bureaucratic_Code_0,4/14/2017,None,United States,Account_Name_1971,Opportunity_Name_8278,12182,6405,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/4/2019,None,None,None,None,None,None,NaT,6/28/2019,4/9/2019,Person_Name_33,Product_Family_220,Product_Name_469,USD,0.38,USD,0.38,11/1/2019,11/1/2019,2019 - 11,Q4,2019,NaT,2,USD,704873.4,USD,10055826,Prod_Category_A_None
12333,Americas,NW America,1,1,0,0,0,Bureaucratic_Code_0,4/14/2017,None,United States,Account_Name_1971,Opportunity_Name_8278,12182,6405,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/4/2019,None,None,None,None,None,None,NaT,6/28/2019,4/9/2019,Person_Name_33,Product_Family_216,Product_Name_458,USD,0.38,USD,0.38,10/25/2019,10/25/2019,2019 - 10,Q4,2019,NaT,4,USD,1469061,USD,10055826,Prod_Category_A_None
12338,Americas,NW America,1,1,0,0,0,Bureaucratic_Code_0,4/14/2017,None,United States,Account_Name_1971,Opportunity_Name_8278,12182,6405,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/4/2019,None,None,None,None,None,None,NaT,6/28/2019,4/9/2019,Person_Name_33,Product_Family_213,Product_Name_444,USD,0.38,USD,0.38,10/11/2019,10/11/2019,2019 - 10,Q4,2019,NaT,2,USD,772464,USD,10055826,Prod_Category_A_None
12394,Americas,NW America,1,1,0,0,0,Bureaucratic_Code_4,4/14/2017,None,United States,Account_Name_1971,Opportunity_Name_8277,12183,6397,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_3,Non Binding,Delivery_Terms_4,4/4/2019,None,None,None,None,None,None,NaT,4/30/2019,4/9/2019,Person_Name_64,Product_Family_224,Product_Name_485,USD,0.38,USD,0.38,8/16/2019,8/16/2019,2019 - 8,Q3,2019,NaT,1,USD,209668.8,USD,520033.8,Prod_Category_A_None
12400,Americas,NW America,1,1,0,0,0,Bureaucratic_Code_4,4/14/2017,None,United States,Account_Name_1971,Opportunity_Name_8277,12183,6397,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_3,Non Binding,Delivery_Terms_4,4/4/2019,None,None,None,None,None,None,NaT,4/30/2019,4/9/2019,Person_Name_64,Product_Family_223,Product_Name_480,USD,0.38,USD,0.38,7/26/2019,7/26/2019,2019 - 7,Q3,2019,NaT,1,USD,310365,USD,520033.8,Prod_Category_A_None
16527,EMEA,Germany,1,1,1,1,0,Bureaucratic_Code_4,7/27/2013,None,Germany,Account_Name_1994,Opportunity_Name_12249,12184,None,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_19,Non Binding,Delivery_Terms_2,4/4/2019,None,None,None,None,None,None,NaT,5/31/2019,4/8/2019,Person_Name_13,Product_Family_154,Product_Name_277,EUR,0.295,USD,0.33367,7/1/2019,7/31/2019,2019 - 7,Q3,2019,NaT,3,EUR,971730,EUR,971730,Prod_Category_A_None
18478,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,12/20/2013,None,Germany,Account_Name_606,Opportunity_Name_4543,12185,None,Person_Name_13,Person_Name_13,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_2,4/4/2019,Other,Product_Type_3,Size_3,Product_Category_B_3,0.23,EUR,NaT,4/12/2019,4/10/2019,Person_Name_13,Product_Family_140,Product_Name_240,EUR,0.265,USD,0.29974,6/17/2019,6/28/2019,2019 - 6,Q2,2019,NaT,6,EUR,1590861.25,EUR,3181722.5,Prod_Category_A_None
18481,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,12/20/2013,None,Germany,Account_Name_606,Opportunity_Name_4543,12185,None,Person_Name_13,Person_Name_13,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_2,4/4/2019,Other,Product_Type_3,Size_3,Product_Category_B_3,0.23,EUR,NaT,4/12/2019,4/10/2019,Person_Name_13,Product_Family_140,Product_Name_240,EUR,0.265,USD,0.29974,4/15/2019,4/30/2019,2019 - 4,Q2,2019,NaT,6,EUR,1590861.25,EUR,3181722.5,Prod_Category_A_None
11473,Americas,NW America,0,0,0,0,0,Bureaucratic_Code_4,12/7/2017,None,United States,Account_Name_175,Opportunity_Name_8346,12186,6373,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,4/5/2019,None,None,None,None,None,None,NaT,NaT,4/10/2019,Person_Name_64,Product_Family_162,Product_Name_298,USD,0.475,USD,0.475,5/6/2019,5/6/2019,2019 - 5,Q2,2019,NaT,0,USD,24688.13,USD,34140.98,Prod_Category_A_None
11479,Americas,NW America,0,0,0,0,0,Bureaucratic_Code_4,12/7/2017,None,United States,Account_Name_175,Opportunity_Name_8346,12186,6373,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,4/5/2019,None,None,None,None,None,None,NaT,NaT,4/10/2019,Person_Name_64,Product_Family_156,Product_Name_281,USD,0.475,USD,0.475,5/6/2019,5/6/2019,2019 - 5,Q2,2019,NaT,0,USD,4859.25,USD,34140.98,Prod_Category_A_None
11468,Americas,NW America,0,0,0,0,0,Bureaucratic_Code_4,12/7/2017,None,United States,Account_Name_175,Opportunity_Name_8346,12186,6373,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,4/5/2019,None,None,None,None,None,None,NaT,NaT,4/10/2019,Person_Name_64,Product_Family_168,Product_Name_322,USD,0.435,USD,0.435,5/6/2019,5/6/2019,2019 - 5,Q2,2019,NaT,0,USD,4593.6,USD,34140.98,Prod_Category_A_None
11302,Japan,None,1,1,0,0,0,Bureaucratic_Code_4,2/12/2019,None,Japan,Account_Name_1377,Opportunity_Name_11566,12187,6374,Person_Name_55,Person_Name_55,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/5/2019,None,None,None,None,None,None,NaT,NaT,4/26/2019,Person_Name_55,Product_Family_183,Product_Name_356,JPY,41,USD,0.36861,12/10/2019,12/10/2019,2019 - 12,Q4,2019,NaT,0,JPY,8388600,JPY,21648000,Prod_Category_A_None
11307,Japan,None,1,1,0,0,0,Bureaucratic_Code_4,2/12/2019,None,Japan,Account_Name_1377,Opportunity_Name_11566,12187,6374,Person_Name_55,Person_Name_55,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/5/2019,None,None,None,None,None,None,NaT,NaT,4/26/2019,Person_Name_55,Product_Family_183,Product_Name_356,JPY,41,USD,0.36861,12/10/2019,12/10/2019,2019 - 12,Q4,2019,NaT,0,JPY,13259400,JPY,21648000,Prod_Category_A_None
11884,Americas,SE America,0,0,0,0,0,Bureaucratic_Code_4,12/8/2017,None,United States,Account_Name_174,Opportunity_Name_10496,12188,6372,Person_Name_38,Person_Name_33,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/5/2019,None,None,None,None,None,None,NaT,NaT,4/5/2019,Person_Name_33,Product_Family_216,Product_Name_459,USD,0.42,USD,0.42,6/24/2019,6/28/2019,2019 - 6,Q2,2019,NaT,0,USD,54123.3,USD,54123.3,Prod_Category_A_None
14726,EMEA,Germany,1,0,0,0,0,Bureaucratic_Code_5,7/27/2013,Source_7,Germany,Account_Name_263,Opportunity_Name_7190,12189,6497,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,NaT,4/24/2019,Person_Name_13,Product_Family_132,Product_Name_231,EUR,0.265,USD,0.29974,6/10/2019,6/28/2019,2019 - 6,Q2,2019,NaT,0,EUR,59943,EUR,59943,Prod_Category_A_None
22089,Japan,Japan,1,0,0,0,0,Bureaucratic_Code_5,9/23/2013,Source_13,Japan,Account_Name_1991,Opportunity_Name_8102,12190,None,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_5,4/5/2019,Other,Other,Other,Other,Other,None,NaT,4/30/2019,4/5/2019,Person_Name_32,Product_Family_145,Product_Name_258,USD,0.305,USD,0.305,10/25/2019,11/29/2019,2019 - 10,Q4,2019,NaT,1,USD,163053,USD,163053,Prod_Category_A_None
7300,APAC,Singapore,0,0,0,0,0,Bureaucratic_Code_4,7/7/2016,None,Singapore,Account_Name_1784,Opportunity_Name_3434,12191,None,Person_Name_65,Person_Name_65,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_6,4/5/2019,None,None,None,None,None,None,NaT,4/30/2019,4/5/2019,Person_Name_65,Product_Family_213,Product_Name_447,USD,0.3,USD,0.3,5/1/2019,6/30/2019,2019 - 5,Q2,2019,NaT,0,USD,39060,USD,39060,Prod_Category_A_None
12291,Japan,Japan,1,1,0,0,0,Bureaucratic_Code_4,4/5/2019,Source_10,Japan,Account_Name_1767,Opportunity_Name_10579,12192,None,Person_Name_32,Person_Name_32,Account_Type_5,Opportunity_Type_3,Non Binding,Delivery_Terms_4,4/5/2019,None,None,None,None,None,None,NaT,NaT,4/8/2019,Person_Name_32,Product_Family_132,Product_Name_227,JPY,40,USD,0.35962,6/24/2019,7/12/2019,2019 - 6,Q2,2019,NaT,1,JPY,23200000,JPY,23200000,Prod_Category_A_None
5425,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,7/27/2018,Source_3,Germany,Account_Name_1043,Opportunity_Name_9359,12193,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,4/30/2019,4/24/2019,Person_Name_62,Product_Family_139,Product_Name_242,EUR,0.265,USD,0.29974,4/15/2019,6/28/2019,2019 - 4,Q2,2019,NaT,1,EUR,243906,EUR,1039220.03,Prod_Category_A_None
5430,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,7/27/2018,Source_3,Germany,Account_Name_1043,Opportunity_Name_9359,12193,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,4/30/2019,4/24/2019,Person_Name_62,Product_Family_212,Product_Name_448,EUR,0.265,USD,0.29974,4/15/2019,6/28/2019,2019 - 4,Q2,2019,NaT,1,EUR,394836.75,EUR,1039220.03,Prod_Category_A_None
5436,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,7/27/2018,Source_3,Germany,Account_Name_1043,Opportunity_Name_9359,12193,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,4/30/2019,4/24/2019,Person_Name_62,Product_Family_215,Product_Name_461,EUR,0.265,USD,0.29974,4/15/2019,6/28/2019,2019 - 4,Q2,2019,NaT,2,EUR,400477.28,EUR,1039220.03,Prod_Category_A_None
11000,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/17/2017,Source_7,Germany,Account_Name_1639,Opportunity_Name_9346,12194,None,Person_Name_62,Person_Name_62,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,Brand_22,Product_Type_3,Size_3,Product_Category_B_3,0.225,EUR,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_160,Product_Name_293,EUR,0.29,USD,0.32802,4/22/2019,6/28/2019,2019 - 4,Q2,2019,NaT,3,EUR,871850.2,EUR,1393316.6,Prod_Category_A_None
11005,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/17/2017,Source_7,Germany,Account_Name_1639,Opportunity_Name_9346,12194,None,Person_Name_62,Person_Name_62,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,Brand_22,Product_Type_3,Size_3,Product_Category_B_3,0.225,EUR,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_132,Product_Name_228,EUR,0.26,USD,0.29408,4/22/2019,6/28/2019,2019 - 4,Q2,2019,NaT,2,EUR,521466.4,EUR,1393316.6,Prod_Category_A_None
23884,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/23/2015,None,Germany,Account_Name_921,Opportunity_Name_5251,12195,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_139,Product_Name_242,EUR,0.265,USD,0.29974,4/22/2019,6/28/2019,2019 - 4,Q2,2019,NaT,1,EUR,168701.65,EUR,168701.65,Prod_Category_A_None
23882,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/23/2015,None,Germany,Account_Name_921,Opportunity_Name_5896,12196,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_139,Product_Name_242,EUR,0.265,USD,0.29974,4/22/2019,6/28/2019,2019 - 4,Q2,2019,NaT,1,EUR,203255,EUR,203255,Prod_Category_A_None
23883,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/23/2015,None,Germany,Account_Name_921,Opportunity_Name_6019,12197,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_139,Product_Name_242,EUR,0.265,USD,0.29974,4/22/2019,6/28/2019,2019 - 4,Q2,2019,NaT,1,EUR,203255,EUR,203255,Prod_Category_A_None
23885,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/23/2015,None,Germany,Account_Name_921,Opportunity_Name_9900,12198,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_139,Product_Name_242,EUR,0.265,USD,0.29974,4/22/2019,6/28/2019,2019 - 4,Q2,2019,NaT,1,EUR,203255,EUR,203255,Prod_Category_A_None
23886,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/23/2015,None,Germany,Account_Name_921,Opportunity_Name_5378,12199,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_139,Product_Name_242,EUR,0.265,USD,0.29974,4/22/2019,6/28/2019,2019 - 4,Q2,2019,NaT,1,EUR,203255,EUR,203255,Prod_Category_A_None
23876,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/23/2015,None,Germany,Account_Name_921,Opportunity_Name_6140,12200,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_139,Product_Name_242,EUR,0.265,USD,0.29974,4/22/2019,6/28/2019,2019 - 4,Q2,2019,NaT,1,EUR,272361.7,EUR,272361.7,Prod_Category_A_None
23878,EMEA,Germany,1,1,0,0,0,Bureaucratic_Code_4,3/23/2015,None,Germany,Account_Name_921,Opportunity_Name_6865,12201,None,Person_Name_62,Person_Name_62,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/5/2019,None,None,None,None,None,None,NaT,5/7/2019,4/23/2019,Person_Name_62,Product_Family_167,Product_Name_315,EUR,0.295,USD,0.33367,4/22/2019,6/28/2019,2019 - 4,Q2,2019,NaT,0,EUR,65233.35,EUR,65233.35,Prod_Category_A_None
